Altitude;longitude;latitude
140,63;1,41053;43,58532
140,57;1,41071;43,58532
140,55;1,41090;43,58533
140,47;1,41108;43,58533
140,45;1,41127;43,58533
140,44;1,41146;43,58534
140,43;1,41164;43,58534
140,41;1,41183;43,58534
140,37;1,41201;43,58534
140,42;1,41220;43,58535
140,41;1,41238;43,58535
140,45;1,41257;43,58535
140,51;1,41275;43,58535
140,62;1,41294;43,58536
140,70;1,41313;43,58536
140,71;1,41331;43,58536
140,60;1,41350;43,58537
140,58;1,41368;43,58537
140,61;1,41387;43,58537
140,60;1,41405;43,58537
140,78;1,41424;43,58538
140,82;1,41443;43,58538
140,89;1,41461;43,58538
141,16;1,41480;43,58538
141,52;1,41498;43,58539
141,41;1,41517;43,58539
141,39;1,41535;43,58539
141,32;1,41554;43,58540
141,19;1,41572;43,58540
141,10;1,41591;43,58540
141,09;1,41610;43,58540
141,10;1,41628;43,58541
140,88;1,41647;43,58541
140,70;1,41665;43,58541
140,84;1,41684;43,58541
141,20;1,41702;43,58542
141,26;1,41721;43,58542
140,99;1,41740;43,58542
141,09;1,41758;43,58542
141,20;1,41777;43,58543
140,86;1,41795;43,58543
140,79;1,41814;43,58543
141,25;1,41832;43,58544
141,35;1,41851;43,58544
141,36;1,41869;43,58544
141,32;1,41888;43,58544
141,21;1,41907;43,58545
141,27;1,41925;43,58545
141,25;1,41944;43,58545
141,10;1,41962;43,58545
140,82;1,41981;43,58546
140,60;1,41999;43,58546
140,49;1,42018;43,58546
140,80;1,42037;43,58547
141,07;1,42055;43,58547
141,24;1,42074;43,58547
141,35;1,42092;43,58547
141,28;1,42111;43,58548
141,04;1,42129;43,58548
140,82;1,42148;43,58548
140,71;1,42166;43,58548
140,91;1,42185;43,58549
140,77;1,42204;43,58549
140,68;1,42222;43,58549
140,77;1,42241;43,58550
140,70;1,42259;43,58550
140,30;1,42278;43,58550
139,49;1,42296;43,58550
139,03;1,42315;43,58551
138,85;1,42334;43,58551
138,86;1,42352;43,58551
139,02;1,42371;43,58551
138,98;1,42389;43,58552
139,10;1,42408;43,58552
139,20;1,42426;43,58552
139,12;1,42445;43,58552
139,12;1,42463;43,58553
138,86;1,42482;43,58553
139,11;1,42501;43,58553
139,24;1,42519;43,58554
139,30;1,42538;43,58554
139,45;1,42556;43,58554
139,69;1,42575;43,58554
139,79;1,42593;43,58555
139,83;1,42612;43,58555
139,77;1,42631;43,58555
139,97;1,42649;43,58555
139,90;1,42668;43,58556
139,95;1,42686;43,58556
139,99;1,42705;43,58556
140,20;1,42723;43,58557
140,51;1,42742;43,58557
140,51;1,42760;43,58557
140,55;1,42779;43,58557
140,52;1,42798;43,58558
140,42;1,42816;43,58558
140,53;1,42835;43,58558
140,54;1,42853;43,58558
140,41;1,42872;43,58559
140,37;1,42890;43,58559
139,93;1,42909;43,58559
139,11;1,42928;43,58559
139,36;1,42946;43,58560
139,55;1,42965;43,58560
134,04;1,42983;43,58560
133,39;1,43002;43,58561
133,44;1,43020;43,58561
133,73;1,43039;43,58561
134,07;1,43057;43,58561
133,97;1,43076;43,58562
133,56;1,43095;43,58562
133,37;1,43113;43,58562
134,10;1,43132;43,58562
135,71;1,43150;43,58563
137,39;1,43169;43,58563
137,41;1,43187;43,58563
137,52;1,43206;43,58563
137,58;1,43225;43,58564
137,46;1,43243;43,58564
137,32;1,43262;43,58564
137,48;1,43280;43,58565
137,48;1,43299;43,58565
137,50;1,43317;43,58565
137,46;1,43336;43,58565
137,27;1,43355;43,58566
137,37;1,43373;43,58566
137,36;1,43392;43,58566
137,37;1,43410;43,58566
137,51;1,43429;43,58567
137,59;1,43447;43,58567
137,55;1,43466;43,58567
137,54;1,43484;43,58568
137,57;1,43503;43,58568
137,62;1,43522;43,58568
137,64;1,43540;43,58568
137,63;1,43559;43,58569
137,61;1,43577;43,58569
137,63;1,43596;43,58569
137,70;1,43614;43,58569
137,74;1,43633;43,58570
137,57;1,43652;43,58570
137,54;1,43670;43,58570
137,61;1,43689;43,58570
137,75;1,43707;43,58571
137,92;1,43726;43,58571
138,25;1,43744;43,58571
138,64;1,43763;43,58572
138,65;1,43781;43,58572
138,58;1,43800;43,58572
139,09;1,43819;43,58572
137,71;1,43837;43,58573
137,63;1,43856;43,58573
137,78;1,43874;43,58573
137,81;1,43893;43,58573
137,79;1,43911;43,58574
138,72;1,43930;43,58574
139,23;1,43949;43,58574
138,56;1,43967;43,58574
138,61;1,43986;43,58575
138,73;1,44004;43,58575
138,58;1,44023;43,58575
138,30;1,44041;43,58576
137,85;1,44060;43,58576
137,92;1,44078;43,58576
138,24;1,44097;43,58576
138,34;1,44116;43,58577
138,11;1,44134;43,58577
137,71;1,44153;43,58577
137,90;1,44171;43,58577
138,18;1,44190;43,58578
138,15;1,44208;43,58578
138,16;1,44227;43,58578
138,04;1,44246;43,58578
138,03;1,44264;43,58579
138,05;1,44283;43,58579
138,04;1,44301;43,58579
138,47;1,44320;43,58580
139,25;1,44338;43,58580
141,18;1,44357;43,58580
143,17;1,44375;43,58580
143,57;1,44394;43,58581
144,14;1,44413;43,58581
144,73;1,44431;43,58581
144,80;1,44450;43,58581
144,63;1,44468;43,58582
144,28;1,44487;43,58582
144,13;1,44505;43,58582
144,25;1,44524;43,58582
153,13;1,39976;43,58503
152,77;1,39995;43,58503
152,58;1,40014;43,58503
152,55;1,40032;43,58504
152,54;1,40051;43,58504
151,70;1,40069;43,58504
150,90;1,40088;43,58505
150,44;1,40106;43,58505
149,89;1,40125;43,58505
149,48;1,40143;43,58505
150,00;1,40162;43,58506
150,79;1,40181;43,58506
150,60;1,40199;43,58506
149,92;1,40218;43,58506
145,64;1,40236;43,58507
143,73;1,40255;43,58507
143,63;1,40273;43,58507
143,32;1,40292;43,58508
142,74;1,40311;43,58508
143,00;1,40329;43,58508
143,42;1,40348;43,58508
143,57;1,40366;43,58509
143,58;1,40385;43,58509
143,47;1,40403;43,58509
143,17;1,40422;43,58509
143,31;1,40440;43,58510
143,27;1,40459;43,58510
143,05;1,40478;43,58510
143,10;1,40496;43,58511
142,17;1,40515;43,58511
142,08;1,40533;43,58511
142,15;1,40552;43,58511
142,14;1,40570;43,58512
142,14;1,40589;43,58512
142,17;1,40608;43,58512
141,91;1,40626;43,58512
141,88;1,40645;43,58513
142,07;1,40663;43,58513
142,12;1,40682;43,58513
142,15;1,40700;43,58514
142,17;1,40719;43,58514
142,19;1,40737;43,58514
142,21;1,40756;43,58514
142,12;1,40775;43,58515
141,87;1,40793;43,58515
141,78;1,40812;43,58515
141,72;1,40830;43,58515
141,54;1,40849;43,58516
141,44;1,40867;43,58516
141,36;1,40886;43,58516
141,28;1,40905;43,58517
140,94;1,40923;43,58517
140,75;1,40942;43,58517
140,68;1,40960;43,58517
140,63;1,40979;43,58518
140,44;1,40997;43,58518
140,56;1,41016;43,58518
140,57;1,41035;43,58518
140,56;1,41053;43,58519
140,51;1,41072;43,58519
140,45;1,41090;43,58519
140,46;1,41109;43,58520
140,57;1,41127;43,58520
140,56;1,41146;43,58520
140,55;1,41164;43,58520
140,52;1,41183;43,58521
140,39;1,41202;43,58521
140,48;1,41220;43,58521
140,49;1,41239;43,58521
140,47;1,41257;43,58522
140,52;1,41276;43,58522
140,72;1,41294;43,58522
140,70;1,41313;43,58523
140,70;1,41332;43,58523
140,64;1,41350;43,58523
140,63;1,41369;43,58523
140,58;1,41387;43,58524
140,64;1,41406;43,58524
140,69;1,41424;43,58524
140,87;1,41443;43,58524
140,87;1,41461;43,58525
141,14;1,41480;43,58525
141,56;1,41499;43,58525
141,61;1,41517;43,58525
141,41;1,41536;43,58526
141,29;1,41554;43,58526
141,18;1,41573;43,58526
141,07;1,41591;43,58527
141,00;1,41610;43,58527
140,89;1,41629;43,58527
140,77;1,41647;43,58527
140,58;1,41666;43,58528
140,57;1,41684;43,58528
141,23;1,41703;43,58528
141,50;1,41721;43,58528
141,25;1,41740;43,58529
141,32;1,41758;43,58529
141,12;1,41777;43,58529
140,89;1,41796;43,58530
141,03;1,41814;43,58530
141,37;1,41833;43,58530
141,43;1,41851;43,58530
141,51;1,41870;43,58531
141,46;1,41888;43,58531
141,21;1,41907;43,58531
141,27;1,41926;43,58531
141,19;1,41944;43,58532
141,07;1,41963;43,58532
140,81;1,41981;43,58532
140,48;1,42000;43,58533
140,50;1,42018;43,58533
140,70;1,42037;43,58533
140,95;1,42055;43,58533
141,20;1,42074;43,58534
141,26;1,42093;43,58534
141,09;1,42111;43,58534
140,75;1,42130;43,58534
140,74;1,42148;43,58535
140,60;1,42167;43,58535
140,48;1,42185;43,58535
140,66;1,42204;43,58535
140,79;1,42223;43,58536
140,94;1,42241;43,58536
140,56;1,42260;43,58536
140,23;1,42278;43,58537
139,52;1,42297;43,58537
139,31;1,42315;43,58537
138,99;1,42334;43,58537
139,00;1,42352;43,58538
139,06;1,42371;43,58538
139,11;1,42390;43,58538
139,23;1,42408;43,58538
139,23;1,42427;43,58539
139,31;1,42445;43,58539
139,15;1,42464;43,58539
138,99;1,42482;43,58540
139,12;1,42501;43,58540
139,44;1,42520;43,58540
139,35;1,42538;43,58540
139,38;1,42557;43,58541
139,44;1,42575;43,58541
139,43;1,42594;43,58541
139,39;1,42612;43,58541
139,41;1,42631;43,58542
139,89;1,42649;43,58542
139,91;1,42668;43,58542
139,89;1,42687;43,58542
139,84;1,42705;43,58543
139,86;1,42724;43,58543
140,22;1,42742;43,58543
140,34;1,42761;43,58544
140,47;1,42779;43,58544
140,67;1,42798;43,58544
140,62;1,42817;43,58544
140,41;1,42835;43,58545
140,47;1,42854;43,58545
140,42;1,42872;43,58545
140,17;1,42891;43,58545
139,56;1,42909;43,58546
138,70;1,42928;43,58546
139,50;1,42946;43,58546
137,38;1,42965;43,58547
133,70;1,42984;43,58547
133,55;1,43002;43,58547
133,38;1,43021;43,58547
133,33;1,43039;43,58548
133,60;1,43058;43,58548
133,98;1,43076;43,58548
134,03;1,43095;43,58548
133,62;1,43114;43,58549
133,99;1,43132;43,58549
136,89;1,43151;43,58549
137,54;1,43169;43,58549
137,78;1,43188;43,58550
137,99;1,43206;43,58550
137,84;1,43225;43,58550
137,42;1,43243;43,58551
137,40;1,43262;43,58551
137,55;1,43281;43,58551
137,48;1,43299;43,58551
137,50;1,43318;43,58552
137,36;1,43336;43,58552
137,29;1,43355;43,58552
137,45;1,43373;43,58552
137,41;1,43392;43,58553
137,39;1,43411;43,58553
137,58;1,43429;43,58553
137,74;1,43448;43,58553
137,65;1,43466;43,58554
137,58;1,43485;43,58554
137,52;1,43503;43,58554
137,60;1,43522;43,58555
137,60;1,43541;43,58555
137,61;1,43559;43,58555
137,62;1,43578;43,58555
137,64;1,43596;43,58556
137,73;1,43615;43,58556
137,76;1,43633;43,58556
137,27;1,43652;43,58556
137,20;1,43670;43,58557
137,52;1,43689;43,58557
137,78;1,43708;43,58557
137,98;1,43726;43,58557
138,45;1,43745;43,58558
138,73;1,43763;43,58558
138,92;1,43782;43,58558
138,66;1,43800;43,58559
139,18;1,43819;43,58559
137,75;1,43838;43,58559
137,32;1,43856;43,58559
137,48;1,43875;43,58560
137,60;1,43893;43,58560
137,67;1,43912;43,58560
138,33;1,43930;43,58560
139,24;1,43949;43,58561
138,51;1,43967;43,58561
138,46;1,43986;43,58561
138,58;1,44005;43,58561
138,57;1,44023;43,58562
138,62;1,44042;43,58562
138,07;1,44060;43,58562
137,93;1,44079;43,58563
138,37;1,44097;43,58563
138,45;1,44116;43,58563
138,18;1,44135;43,58563
137,88;1,44153;43,58564
137,97;1,44172;43,58564
138,12;1,44190;43,58564
138,07;1,44209;43,58564
138,01;1,44227;43,58565
138,01;1,44246;43,58565
137,99;1,44264;43,58565
137,96;1,44283;43,58565
138,00;1,44302;43,58566
138,18;1,44320;43,58566
138,54;1,44339;43,58566
139,97;1,44357;43,58567
142,67;1,44376;43,58567
143,38;1,44394;43,58567
144,31;1,44413;43,58567
144,84;1,44432;43,58568
144,87;1,44450;43,58568
144,67;1,44469;43,58568
144,35;1,44487;43,58568
144,28;1,44506;43,58569
144,32;1,44524;43,58569
154,40;1,39977;43,58489
153,98;1,39995;43,58490
153,72;1,40014;43,58490
153,56;1,40032;43,58490
153,25;1,40051;43,58490
152,56;1,40070;43,58491
151,98;1,40088;43,58491
151,53;1,40107;43,58491
151,30;1,40125;43,58492
151,31;1,40144;43,58492
151,27;1,40162;43,58492
150,71;1,40181;43,58492
149,68;1,40200;43,58493
148,74;1,40218;43,58493
147,06;1,40237;43,58493
144,03;1,40255;43,58493
143,71;1,40274;43,58494
143,40;1,40292;43,58494
141,98;1,40311;43,58494
142,19;1,40329;43,58495
142,61;1,40348;43,58495
143,00;1,40367;43,58495
143,39;1,40385;43,58495
143,57;1,40404;43,58496
143,09;1,40422;43,58496
142,74;1,40441;43,58496
141,29;1,40459;43,58496
140,92;1,40478;43,58497
141,82;1,40497;43,58497
142,04;1,40515;43,58497
142,07;1,40534;43,58498
142,13;1,40552;43,58498
142,03;1,40571;43,58498
142,10;1,40589;43,58498
142,13;1,40608;43,58499
141,98;1,40626;43,58499
141,86;1,40645;43,58499
141,96;1,40664;43,58499
142,17;1,40682;43,58500
142,20;1,40701;43,58500
142,17;1,40719;43,58500
141,94;1,40738;43,58501
141,97;1,40756;43,58501
141,85;1,40775;43,58501
141,85;1,40794;43,58501
141,78;1,40812;43,58502
141,77;1,40831;43,58502
141,59;1,40849;43,58502
141,43;1,40868;43,58502
141,30;1,40886;43,58503
141,21;1,40905;43,58503
141,06;1,40923;43,58503
140,86;1,40942;43,58504
140,73;1,40961;43,58504
140,65;1,40979;43,58504
140,48;1,40998;43,58504
140,47;1,41016;43,58505
140,47;1,41035;43,58505
140,49;1,41053;43,58505
140,51;1,41072;43,58505
140,45;1,41091;43,58506
140,52;1,41109;43,58506
140,70;1,41128;43,58506
140,62;1,41146;43,58507
140,62;1,41165;43,58507
140,60;1,41183;43,58507
140,49;1,41202;43,58507
140,35;1,41221;43,58508
140,57;1,41239;43,58508
140,64;1,41258;43,58508
140,64;1,41276;43,58508
140,71;1,41295;43,58509
140,65;1,41313;43,58509
140,55;1,41332;43,58509
140,61;1,41350;43,58510
140,65;1,41369;43,58510
140,65;1,41388;43,58510
140,61;1,41406;43,58510
140,74;1,41425;43,58511
140,76;1,41443;43,58511
140,94;1,41462;43,58511
140,97;1,41480;43,58511
141,20;1,41499;43,58512
141,42;1,41518;43,58512
141,37;1,41536;43,58512
141,24;1,41555;43,58513
141,18;1,41573;43,58513
141,05;1,41592;43,58513
140,94;1,41610;43,58513
140,83;1,41629;43,58514
140,94;1,41647;43,58514
140,79;1,41666;43,58514
140,72;1,41685;43,58514
141,12;1,41703;43,58515
141,49;1,41722;43,58515
141,33;1,41740;43,58515
141,18;1,41759;43,58516
140,76;1,41777;43,58516
140,64;1,41796;43,58516
141,24;1,41815;43,58516
141,45;1,41833;43,58517
141,48;1,41852;43,58517
141,46;1,41870;43,58517
141,40;1,41889;43,58517
141,27;1,41907;43,58518
141,31;1,41926;43,58518
141,16;1,41944;43,58518
140,97;1,41963;43,58518
140,81;1,41982;43,58519
140,60;1,42000;43,58519
140,67;1,42019;43,58519
140,76;1,42037;43,58520
140,90;1,42056;43,58520
141,09;1,42074;43,58520
141,18;1,42093;43,58520
140,88;1,42112;43,58521
140,63;1,42130;43,58521
140,19;1,42149;43,58521
139,69;1,42167;43,58521
139,15;1,42186;43,58522
139,77;1,42204;43,58522
140,14;1,42223;43,58522
140,52;1,42241;43,58523
140,41;1,42260;43,58523
140,28;1,42279;43,58523
139,58;1,42297;43,58523
139,37;1,42316;43,58524
139,06;1,42334;43,58524
139,06;1,42353;43,58524
139,12;1,42371;43,58524
139,17;1,42390;43,58525
139,38;1,42409;43,58525
139,29;1,42427;43,58525
139,56;1,42446;43,58525
139,42;1,42464;43,58526
139,21;1,42483;43,58526
139,13;1,42501;43,58526
139,30;1,42520;43,58527
139,22;1,42538;43,58527
139,35;1,42557;43,58527
139,54;1,42576;43,58527
139,53;1,42594;43,58528
139,17;1,42613;43,58528
139,26;1,42631;43,58528
139,87;1,42650;43,58528
139,81;1,42668;43,58529
139,68;1,42687;43,58529
139,72;1,42706;43,58529
139,83;1,42724;43,58530
139,94;1,42743;43,58530
140,20;1,42761;43,58530
140,37;1,42780;43,58530
140,67;1,42798;43,58531
140,81;1,42817;43,58531
140,74;1,42835;43,58531
140,55;1,42854;43,58531
140,34;1,42873;43,58532
140,09;1,42891;43,58532
139,69;1,42910;43,58532
138,75;1,42928;43,58532
139,12;1,42947;43,58533
134,29;1,42965;43,58533
133,34;1,42984;43,58533
133,55;1,43003;43,58534
133,67;1,43021;43,58534
133,57;1,43040;43,58534
133,32;1,43058;43,58534
133,26;1,43077;43,58535
133,63;1,43095;43,58535
134,09;1,43114;43,58535
135,96;1,43132;43,58535
137,59;1,43151;43,58536
137,90;1,43170;43,58536
138,47;1,43188;43,58536
138,73;1,43207;43,58537
138,03;1,43225;43,58537
137,38;1,43244;43,58537
137,42;1,43262;43,58537
137,44;1,43281;43,58538
137,48;1,43300;43,58538
137,48;1,43318;43,58538
137,32;1,43337;43,58538
137,32;1,43355;43,58539
137,46;1,43374;43,58539
137,51;1,43392;43,58539
137,52;1,43411;43,58539
137,63;1,43429;43,58540
137,72;1,43448;43,58540
137,70;1,43467;43,58540
137,72;1,43485;43,58541
137,66;1,43504;43,58541
137,67;1,43522;43,58541
137,59;1,43541;43,58541
137,49;1,43559;43,58542
137,52;1,43578;43,58542
137,61;1,43597;43,58542
137,68;1,43615;43,58542
137,51;1,43634;43,58543
137,06;1,43652;43,58543
137,14;1,43671;43,58543
137,50;1,43689;43,58543
137,78;1,43708;43,58544
138,10;1,43727;43,58544
138,52;1,43745;43,58544
139,08;1,43764;43,58545
139,30;1,43782;43,58545
138,83;1,43801;43,58545
139,35;1,43819;43,58545
138,42;1,43838;43,58546
137,85;1,43856;43,58546
137,71;1,43875;43,58546
137,58;1,43894;43,58546
137,53;1,43912;43,58547
138,10;1,43931;43,58547
139,25;1,43949;43,58547
138,55;1,43968;43,58547
138,48;1,43986;43,58548
138,55;1,44005;43,58548
138,58;1,44024;43,58548
138,62;1,44042;43,58549
138,31;1,44061;43,58549
137,97;1,44079;43,58549
138,29;1,44098;43,58549
138,46;1,44116;43,58550
138,19;1,44135;43,58550
138,12;1,44153;43,58550
138,26;1,44172;43,58550
138,15;1,44191;43,58551
138,05;1,44209;43,58551
138,17;1,44228;43,58551
138,26;1,44246;43,58551
138,17;1,44265;43,58552
138,11;1,44283;43,58552
137,94;1,44302;43,58552
137,61;1,44321;43,58553
137,91;1,44339;43,58553
139,42;1,44358;43,58553
142,48;1,44376;43,58553
143,55;1,44395;43,58554
144,70;1,44413;43,58554
145,00;1,44432;43,58554
144,95;1,44450;43,58554
144,62;1,44469;43,58555
144,49;1,44488;43,58555
144,63;1,44506;43,58555
144,65;1,44525;43,58555
154,50;1,39977;43,58476
153,96;1,39996;43,58476
153,52;1,40014;43,58476
153,30;1,40033;43,58477
153,20;1,40051;43,58477
152,94;1,40070;43,58477
152,58;1,40089;43,58478
152,28;1,40107;43,58478
152,00;1,40126;43,58478
151,59;1,40144;43,58478
150,76;1,40163;43,58479
149,46;1,40181;43,58479
148,50;1,40200;43,58479
147,77;1,40218;43,58479
147,23;1,40237;43,58480
144,66;1,40256;43,58480
143,78;1,40274;43,58480
143,53;1,40293;43,58481
142,35;1,40311;43,58481
141,25;1,40330;43,58481
141,72;1,40348;43,58481
142,35;1,40367;43,58482
143,01;1,40386;43,58482
143,58;1,40404;43,58482
142,92;1,40423;43,58482
140,83;1,40441;43,58483
140,64;1,40460;43,58483
140,75;1,40478;43,58483
141,21;1,40497;43,58484
141,96;1,40515;43,58484
142,00;1,40534;43,58484
142,00;1,40553;43,58484
142,02;1,40571;43,58485
141,97;1,40590;43,58485
142,10;1,40608;43,58485
142,09;1,40627;43,58485
141,84;1,40645;43,58486
141,81;1,40664;43,58486
141,97;1,40683;43,58486
142,11;1,40701;43,58487
141,86;1,40720;43,58487
141,81;1,40738;43,58487
141,82;1,40757;43,58487
141,95;1,40775;43,58488
141,97;1,40794;43,58488
141,84;1,40812;43,58488
141,71;1,40831;43,58488
141,61;1,40850;43,58489
141,40;1,40868;43,58489
141,24;1,40887;43,58489
141,15;1,40905;43,58490
141,03;1,40924;43,58490
140,86;1,40942;43,58490
140,79;1,40961;43,58490
140,67;1,40980;43,58491
140,63;1,40998;43,58491
140,57;1,41017;43,58491
140,52;1,41035;43,58491
140,60;1,41054;43,58492
140,65;1,41072;43,58492
140,48;1,41091;43,58492
140,55;1,41110;43,58493
140,72;1,41128;43,58493
140,65;1,41147;43,58493
140,62;1,41165;43,58493
140,65;1,41184;43,58494
140,63;1,41202;43,58494
140,58;1,41221;43,58494
140,42;1,41239;43,58494
140,51;1,41258;43,58495
140,66;1,41277;43,58495
140,69;1,41295;43,58495
140,62;1,41314;43,58496
140,44;1,41332;43,58496
140,60;1,41351;43,58496
140,63;1,41369;43,58496
140,69;1,41388;43,58497
140,67;1,41407;43,58497
140,75;1,41425;43,58497
140,79;1,41444;43,58497
140,85;1,41462;43,58498
141,02;1,41481;43,58498
141,04;1,41499;43,58498
141,15;1,41518;43,58498
141,15;1,41536;43,58499
141,13;1,41555;43,58499
141,15;1,41574;43,58499
141,02;1,41592;43,58500
140,99;1,41611;43,58500
140,89;1,41629;43,58500
140,93;1,41648;43,58500
140,72;1,41666;43,58501
140,74;1,41685;43,58501
141,04;1,41704;43,58501
141,16;1,41722;43,58501
141,17;1,41741;43,58502
140,63;1,41759;43,58502
140,08;1,41778;43,58502
140,58;1,41796;43,58503
141,37;1,41815;43,58503
141,47;1,41833;43,58503
141,57;1,41852;43,58503
141,49;1,41871;43,58504
141,34;1,41889;43,58504
141,33;1,41908;43,58504
141,32;1,41926;43,58504
141,16;1,41945;43,58505
140,94;1,41963;43,58505
140,89;1,41982;43,58505
140,78;1,42001;43,58506
140,87;1,42019;43,58506
140,92;1,42038;43,58506
141,01;1,42056;43,58506
141,12;1,42075;43,58507
141,13;1,42093;43,58507
140,88;1,42112;43,58507
140,66;1,42130;43,58507
139,87;1,42149;43,58508
138,98;1,42168;43,58508
138,76;1,42186;43,58508
138,84;1,42205;43,58508
138,69;1,42223;43,58509
138,64;1,42242;43,58509
139,61;1,42260;43,58509
140,44;1,42279;43,58510
139,77;1,42298;43,58510
139,44;1,42316;43,58510
139,23;1,42335;43,58510
139,19;1,42353;43,58511
139,27;1,42372;43,58511
139,26;1,42390;43,58511
139,30;1,42409;43,58511
139,36;1,42427;43,58512
139,59;1,42446;43,58512
139,53;1,42465;43,58512
139,29;1,42483;43,58513
139,12;1,42502;43,58513
139,12;1,42520;43,58513
139,22;1,42539;43,58513
139,36;1,42557;43,58514
139,52;1,42576;43,58514
139,59;1,42595;43,58514
139,39;1,42613;43,58514
139,23;1,42632;43,58515
139,67;1,42650;43,58515
139,54;1,42669;43,58515
139,56;1,42687;43,58515
139,77;1,42706;43,58516
139,87;1,42724;43,58516
139,97;1,42743;43,58516
140,34;1,42762;43,58517
140,59;1,42780;43,58517
140,74;1,42799;43,58517
141,01;1,42817;43,58517
141,21;1,42836;43,58518
140,82;1,42854;43,58518
140,52;1,42873;43,58518
139,62;1,42892;43,58518
139,09;1,42910;43,58519
139,26;1,42929;43,58519
137,11;1,42947;43,58519
133,27;1,42966;43,58520
133,20;1,42984;43,58520
133,32;1,43003;43,58520
133,46;1,43021;43,58520
133,60;1,43040;43,58521
133,61;1,43059;43,58521
133,40;1,43077;43,58521
133,25;1,43096;43,58521
134,12;1,43114;43,58522
137,38;1,43133;43,58522
137,75;1,43151;43,58522
138,13;1,43170;43,58522
138,52;1,43189;43,58523
138,70;1,43207;43,58523
137,89;1,43226;43,58523
137,51;1,43244;43,58524
137,57;1,43263;43,58524
137,49;1,43281;43,58524
137,41;1,43300;43,58524
137,37;1,43318;43,58525
137,32;1,43337;43,58525
137,33;1,43356;43,58525
137,41;1,43374;43,58525
137,52;1,43393;43,58526
137,58;1,43411;43,58526
137,70;1,43430;43,58526
137,74;1,43448;43,58526
137,74;1,43467;43,58527
137,78;1,43486;43,58527
137,77;1,43504;43,58527
137,79;1,43523;43,58528
137,71;1,43541;43,58528
137,64;1,43560;43,58528
137,54;1,43578;43,58528
137,48;1,43597;43,58529
137,53;1,43615;43,58529
137,36;1,43634;43,58529
137,19;1,43653;43,58529
137,30;1,43671;43,58530
137,57;1,43690;43,58530
137,86;1,43708;43,58530
138,20;1,43727;43,58531
138,51;1,43745;43,58531
139,62;1,43764;43,58531
139,58;1,43783;43,58531
139,03;1,43801;43,58532
139,46;1,43820;43,58532
138,88;1,43838;43,58532
138,30;1,43857;43,58532
138,00;1,43875;43,58533
137,74;1,43894;43,58533
137,55;1,43913;43,58533
137,90;1,43931;43,58533
139,30;1,43950;43,58534
138,62;1,43968;43,58534
138,39;1,43987;43,58534
138,42;1,44005;43,58535
138,50;1,44024;43,58535
138,68;1,44042;43,58535
138,65;1,44061;43,58535
138,42;1,44080;43,58536
138,36;1,44098;43,58536
138,39;1,44117;43,58536
138,28;1,44135;43,58536
138,25;1,44154;43,58537
138,24;1,44172;43,58537
138,13;1,44191;43,58537
138,06;1,44210;43,58537
138,36;1,44228;43,58538
138,59;1,44247;43,58538
138,55;1,44265;43,58538
138,50;1,44284;43,58539
138,23;1,44302;43,58539
138,01;1,44321;43,58539
138,45;1,44339;43,58539
140,14;1,44358;43,58540
142,78;1,44377;43,58540
143,57;1,44395;43,58540
144,78;1,44414;43,58540
145,09;1,44432;43,58541
145,05;1,44451;43,58541
144,53;1,44469;43,58541
144,65;1,44488;43,58541
144,69;1,44507;43,58542
144,96;1,44525;43,58542
153,32;1,39978;43,58462
153,04;1,39996;43,58463
152,68;1,40015;43,58463
152,68;1,40033;43,58463
152,77;1,40052;43,58464
152,76;1,40070;43,58464
152,64;1,40089;43,58464
152,34;1,40107;43,58464
151,86;1,40126;43,58465
149,96;1,40145;43,58465
147,46;1,40163;43,58465
146,39;1,40182;43,58465
145,60;1,40200;43,58466
144,92;1,40219;43,58466
145,35;1,40237;43,58466
145,34;1,40256;43,58467
143,88;1,40275;43,58467
143,69;1,40293;43,58467
143,07;1,40312;43,58467
141,25;1,40330;43,58468
141,35;1,40349;43,58468
142,04;1,40367;43,58468
142,75;1,40386;43,58468
143,45;1,40404;43,58469
143,44;1,40423;43,58469
141,30;1,40442;43,58469
140,66;1,40460;43,58470
140,83;1,40479;43,58470
141,09;1,40497;43,58470
141,76;1,40516;43,58470
141,97;1,40534;43,58471
142,06;1,40553;43,58471
142,06;1,40572;43,58471
141,91;1,40590;43,58471
142,04;1,40609;43,58472
142,12;1,40627;43,58472
141,96;1,40646;43,58472
141,83;1,40664;43,58473
141,87;1,40683;43,58473
141,94;1,40701;43,58473
141,88;1,40720;43,58473
141,89;1,40739;43,58474
141,88;1,40757;43,58474
141,98;1,40776;43,58474
142,03;1,40794;43,58474
141,87;1,40813;43,58475
141,71;1,40831;43,58475
141,63;1,40850;43,58475
141,39;1,40869;43,58476
141,22;1,40887;43,58476
141,06;1,40906;43,58476
140,99;1,40924;43,58476
140,87;1,40943;43,58477
140,87;1,40961;43,58477
140,75;1,40980;43,58477
140,67;1,40998;43,58477
140,65;1,41017;43,58478
140,69;1,41036;43,58478
140,76;1,41054;43,58478
140,64;1,41073;43,58478
140,49;1,41091;43,58479
140,62;1,41110;43,58479
140,71;1,41128;43,58479
140,63;1,41147;43,58480
140,61;1,41166;43,58480
140,66;1,41184;43,58480
140,71;1,41203;43,58480
140,76;1,41221;43,58481
140,76;1,41240;43,58481
140,61;1,41258;43,58481
140,47;1,41277;43,58481
140,57;1,41296;43,58482
140,72;1,41314;43,58482
