code_station;date_observation;debit_moyen_journalier;code_crue
O036251001;1952-08-06;5000 [m3/s];1952
O036251001;1952-08-07;6000 [m3/s];1952
O036251001;1952-08-08;4880 [m3/s];1952
O036251001;1952-08-09;4760 [m3/s];1952
O036251001;1952-08-10;5200 [m3/s];1952
O036251001;1952-08-11;4760 [m3/s];1952
O036251001;1952-08-12;4520 [m3/s];1952
O036251001;1952-08-13;4520 [m3/s];1952
O036251001;1952-08-14;4400 [m3/s];1952
O036251001;1952-08-15;4320 [m3/s];1952
O036251001;1952-08-16;4320 [m3/s];1952
O036251001;1952-08-17;4240 [m3/s];1952
O036251001;1952-08-18;4240 [m3/s];1952
O036251001;1952-08-19;4320 [m3/s];1952
O036251001;1952-08-20;8840 [m3/s];1952
O036251001;1952-08-21;15900 [m3/s];1952
O036251001;1952-08-22;9550 [m3/s];1952
O036251001;1952-08-23;8850 [m3/s];1952
O036251001;1952-08-24;8540 [m3/s];1952
O036251001;1952-08-25;6000 [m3/s];1952
O036251001;1952-08-26;5000 [m3/s];1952
O036251001;1952-08-27;4760 [m3/s];1952
O036251001;1952-08-28;4400 [m3/s];1952
O036251001;1952-08-29;4400 [m3/s];1952
O036251001;1952-08-30;8600 [m3/s];1952
O036251001;1952-08-31;5000 [m3/s];1952
O036251001;1952-09-01;4760 [m3/s];1952
O036251001;1952-09-02;4760 [m3/s];1952
O036251001;1952-09-03;4760 [m3/s];1952
O036251001;1952-09-04;4640 [m3/s];1952
O036251001;1952-09-05;5200 [m3/s];1952
O036251001;1952-09-06;7040 [m3/s];1952
O036251001;1952-09-07;6780 [m3/s];1952
O036251001;1952-09-08;6780 [m3/s];1952
O036251001;1952-09-09;6540 [m3/s];1952
O036251001;1952-09-10;5200 [m3/s];1952
O036251001;1952-09-11;5200 [m3/s];1952
O036251001;1952-09-12;5800 [m3/s];1952
O036251001;1952-09-13;7920 [m3/s];1952
O036251001;1952-09-14;8540 [m3/s];1952
O036251001;1952-09-15;6780 [m3/s];1952
O036251001;1952-09-16;5600 [m3/s];1952
O036251001;1952-09-17;5200 [m3/s];1952
O036251001;1952-09-18;4880 [m3/s];1952
O036251001;1952-09-19;5400 [m3/s];1952
O036251001;1952-09-20;7610 [m3/s];1952
O036251001;1952-09-21;6000 [m3/s];1952
O036251001;1952-09-22;6000 [m3/s];1952
O036251001;1952-09-23;5400 [m3/s];1952
O036251001;1952-09-24;4880 [m3/s];1952
O036251001;1952-09-25;4640 [m3/s];1952
O036251001;1952-09-26;6000 [m3/s];1952
O036251001;1952-09-27;6260 [m3/s];1952
O036251001;1952-09-28;5800 [m3/s];1952
O036251001;1952-09-29;4760 [m3/s];1952
O036251001;1952-09-30;4640 [m3/s];1952
O036251001;1952-10-01;5600 [m3/s];1952
O036251001;1952-10-02;5800 [m3/s];1952
O036251001;1952-10-03;5400 [m3/s];1952
O036251001;1952-10-04;5200 [m3/s];1952
O036251001;1952-10-05;5800 [m3/s];1952
O036251001;1952-10-06;5200 [m3/s];1952
O036251001;1952-10-07;4760 [m3/s];1952
O036251001;1952-10-08;4520 [m3/s];1952
O036251001;1952-10-09;4520 [m3/s];1952
O036251001;1952-10-10;4520 [m3/s];1952
O036251001;1952-10-11;6780 [m3/s];1952
O036251001;1952-10-12;37400 [m3/s];1952
O036251001;1952-10-13;20700 [m3/s];1952
O036251001;1952-10-14;19700 [m3/s];1952
O036251001;1952-10-15;14200 [m3/s];1952
O036251001;1952-10-16;10900 [m3/s];1952
O036251001;1952-10-17;8540 [m3/s];1952
O036251001;1952-10-18;7300 [m3/s];1952
O036251001;1952-10-19;6520 [m3/s];1952
O036251001;1952-10-20;24000 [m3/s];1952
O036251001;1952-10-21;40600 [m3/s];1952
O036251001;1952-10-22;20200 [m3/s];1952
O036251001;1952-10-23;20400 [m3/s];1952
O036251001;1952-10-24;32200 [m3/s];1952
O036251001;1952-10-25;22300 [m3/s];1952
O036251001;1952-10-26;34100 [m3/s];1952
O036251001;1952-10-27;27400 [m3/s];1952
O036251001;1952-10-28;19700 [m3/s];1952
O036251001;1952-10-29;16300 [m3/s];1952
O036251001;1952-10-30;15400 [m3/s];1952
O036251001;1952-10-31;30400 [m3/s];1952
O036251001;1952-11-01;99600 [m3/s];1952
O036251001;1952-11-02;61400 [m3/s];1952
O036251001;1952-11-03;42000 [m3/s];1952
O036251001;1952-11-04;33500 [m3/s];1952
O036251001;1952-11-05;26800 [m3/s];1952
O036251001;1952-11-06;22300 [m3/s];1952
O036251001;1952-11-07;21700 [m3/s];1952
O036251001;1952-11-08;33500 [m3/s];1952
O036251001;1952-11-09;26200 [m3/s];1952
O036251001;1952-11-10;34800 [m3/s];1952
O036251001;1952-11-11;24500 [m3/s];1952
O036251001;1952-11-12;23400 [m3/s];1952
O036251001;1952-11-13;21200 [m3/s];1952
O036251001;1952-11-14;18200 [m3/s];1952
O036251001;1952-11-15;16300 [m3/s];1952
O036251001;1952-11-16;14600 [m3/s];1952
O036251001;1952-11-17;13300 [m3/s];1952
O036251001;1952-11-18;12500 [m3/s];1952
O036251001;1952-11-19;12100 [m3/s];1952
O036251001;1952-11-20;11300 [m3/s];1952
O036251001;1952-11-21;11300 [m3/s];1952
O036251001;1952-11-22;12500 [m3/s];1952
O036251001;1952-11-23;13700 [m3/s];1952
O036251001;1952-11-24;20700 [m3/s];1952
O036251001;1952-11-25;29800 [m3/s];1952
O036251001;1952-11-26;32800 [m3/s];1952
O036251001;1952-11-27;25100 [m3/s];1952
O036251001;1952-11-28;19200 [m3/s];1952
O036251001;1952-11-29;17200 [m3/s];1952
O036251001;1952-11-30;24000 [m3/s];1952
O036251001;1952-12-01;28000 [m3/s];1952
O036251001;1952-12-02;20200 [m3/s];1952
O036251001;1952-12-03;20700 [m3/s];1952
O036251001;1952-12-04;17200 [m3/s];1952
O036251001;1952-12-05;16000 [m3/s];1952
O036251001;1952-12-06;12900 [m3/s];1952
O036251001;1952-12-07;11700 [m3/s];1952
O036251001;1952-12-08;10200 [m3/s];1952
O036251001;1952-12-09;9550 [m3/s];1952
O036251001;1952-12-10;8850 [m3/s];1952
O036251001;1952-12-11;8540 [m3/s];1952
O036251001;1952-12-12;8540 [m3/s];1952
O036251001;1952-12-13;9900 [m3/s];1952
O036251001;1952-12-14;10200 [m3/s];1952
O036251001;1952-12-15;9900 [m3/s];1952
O036251001;1952-12-16;10900 [m3/s];1952
O036251001;1952-12-17;16300 [m3/s];1952
O036251001;1952-12-18;18700 [m3/s];1952
O036251001;1952-12-19;16700 [m3/s];1952
O036251001;1952-12-20;27400 [m3/s];1952
O036251001;1952-12-21;24500 [m3/s];1952
O036251001;1952-12-22;67600 [m3/s];1952
O036251001;1952-12-23;70800 [m3/s];1952
O036251001;1952-12-24;46800 [m3/s];1952
O036251001;1952-12-25;36700 [m3/s];1952
O036251001;1952-12-26;29800 [m3/s];1952
O036251001;1952-12-27;25100 [m3/s];1952
O036251001;1952-12-28;20700 [m3/s];1952
O036251001;1952-12-29;17700 [m3/s];1952
O036251001;1952-12-30;16300 [m3/s];1952
O036251001;1952-12-31;14200 [m3/s];1952
O059251001;1952-01-01;55000 [m3/s];1952
O059251001;1952-01-02;50500 [m3/s];1952
O059251001;1952-01-03;41800 [m3/s];1952
O059251001;1952-01-04;38000 [m3/s];1952
O059251001;1952-01-05;59500 [m3/s];1952
O059251001;1952-01-06;59500 [m3/s];1952
O059251001;1952-01-07;46100 [m3/s];1952
O059251001;1952-01-08;39900 [m3/s];1952
O059251001;1952-01-09;36100 [m3/s];1952
O059251001;1952-01-10;34200 [m3/s];1952
O059251001;1952-01-11;39900 [m3/s];1952
O059251001;1952-01-12;231000 [m3/s];1952
O059251001;1952-01-13;133000 [m3/s];1952
O059251001;1952-01-14;78000 [m3/s];1952
O059251001;1952-01-15;64500 [m3/s];1952
O059251001;1952-01-16;57500 [m3/s];1952
O059251001;1952-01-17;52500 [m3/s];1952
O059251001;1952-01-18;61000 [m3/s];1952
O059251001;1952-01-19;51500 [m3/s];1952
O059251001;1952-01-20;51500 [m3/s];1952
O059251001;1952-01-21;50500 [m3/s];1952
O059251001;1952-01-22;50500 [m3/s];1952
O059251001;1952-01-23;49300 [m3/s];1952
O059251001;1952-01-24;49300 [m3/s];1952
O059251001;1952-01-25;48200 [m3/s];1952
O059251001;1952-01-26;48200 [m3/s];1952
O059251001;1952-01-27;47100 [m3/s];1952
O059251001;1952-01-28;45000 [m3/s];1952
O059251001;1952-01-29;43900 [m3/s];1952
O059251001;1952-01-30;43900 [m3/s];1952
O059251001;1952-01-31;64500 [m3/s];1952
O059251001;1952-02-01;391000 [m3/s];1952
O059251001;1952-02-02;1080000 [m3/s];1952
O059251001;1952-02-03;865000 [m3/s];1952
O059251001;1952-02-04;398000 [m3/s];1952
O059251001;1952-02-05;170000 [m3/s];1952
O059251001;1952-02-06;111000 [m3/s];1952
O059251001;1952-02-07;84000 [m3/s];1952
O059251001;1952-02-08;73000 [m3/s];1952
O059251001;1952-02-09;70500 [m3/s];1952
O059251001;1952-02-10;56000 [m3/s];1952
O059251001;1952-02-11;51500 [m3/s];1952
O059251001;1952-02-12;50500 [m3/s];1952
O059251001;1952-02-13;49400 [m3/s];1952
O059251001;1952-02-14;49400 [m3/s];1952
O059251001;1952-02-15;48300 [m3/s];1952
O059251001;1952-02-16;47200 [m3/s];1952
O059251001;1952-02-17;46100 [m3/s];1952
O059251001;1952-02-18;45000 [m3/s];1952
O059251001;1952-02-19;43900 [m3/s];1952
O059251001;1952-02-20;42900 [m3/s];1952
O059251001;1952-02-21;41800 [m3/s];1952
O059251001;1952-02-22;39700 [m3/s];1952
O059251001;1952-02-23;37600 [m3/s];1952
O059251001;1952-02-24;36600 [m3/s];1952
O059251001;1952-02-25;36600 [m3/s];1952
O059251001;1952-02-26;34500 [m3/s];1952
O059251001;1952-02-27;32600 [m3/s];1952
O059251001;1952-02-28;28800 [m3/s];1952
O059251001;1952-02-29;27800 [m3/s];1952
O059251001;1952-03-01;27800 [m3/s];1952
O059251001;1952-03-02;27800 [m3/s];1952
O059251001;1952-03-03;26900 [m3/s];1952
O059251001;1952-03-04;25900 [m3/s];1952
O059251001;1952-03-05;25900 [m3/s];1952
O059251001;1952-03-06;25000 [m3/s];1952
O059251001;1952-03-07;23600 [m3/s];1952
O059251001;1952-03-08;22900 [m3/s];1952
O059251001;1952-03-09;30700 [m3/s];1952
O059251001;1952-03-10;56000 [m3/s];1952
O059251001;1952-03-11;45000 [m3/s];1952
O059251001;1952-03-12;42900 [m3/s];1952
O059251001;1952-03-13;39700 [m3/s];1952
O059251001;1952-03-14;34500 [m3/s];1952
O059251001;1952-03-15;32600 [m3/s];1952
O059251001;1952-03-16;28800 [m3/s];1952
O059251001;1952-03-17;26900 [m3/s];1952
O059251001;1952-03-18;22900 [m3/s];1952
O059251001;1952-03-19;22200 [m3/s];1952
O059251001;1952-03-20;22200 [m3/s];1952
O059251001;1952-03-21;108000 [m3/s];1952
O059251001;1952-03-22;141000 [m3/s];1952
O059251001;1952-03-23;97000 [m3/s];1952
O059251001;1952-03-24;73000 [m3/s];1952
O059251001;1952-03-25;64500 [m3/s];1952
O059251001;1952-03-26;56000 [m3/s];1952
O059251001;1952-03-27;54000 [m3/s];1952
O059251001;1952-03-28;70500 [m3/s];1952
O059251001;1952-03-29;146000 [m3/s];1952
O059251001;1952-03-30;81000 [m3/s];1952
O059251001;1952-03-31;58500 [m3/s];1952
O059251001;1952-04-01;76000 [m3/s];1952
O059251001;1952-04-02;68000 [m3/s];1952
O059251001;1952-04-03;47200 [m3/s];1952
O059251001;1952-04-04;37600 [m3/s];1952
O059251001;1952-04-05;32600 [m3/s];1952
O059251001;1952-04-06;30700 [m3/s];1952
O059251001;1952-04-07;28800 [m3/s];1952
O059251001;1952-04-08;30700 [m3/s];1952
O059251001;1952-04-09;39700 [m3/s];1952
O059251001;1952-04-10;40800 [m3/s];1952
O059251001;1952-04-11;43900 [m3/s];1952
O059251001;1952-04-12;43900 [m3/s];1952
O059251001;1952-04-13;45000 [m3/s];1952
O059251001;1952-04-14;40800 [m3/s];1952
O059251001;1952-04-15;42900 [m3/s];1952
O059251001;1952-04-16;40800 [m3/s];1952
O059251001;1952-04-17;40800 [m3/s];1952
O059251001;1952-04-18;40800 [m3/s];1952
O059251001;1952-04-19;42900 [m3/s];1952
O059251001;1952-04-20;49400 [m3/s];1952
O059251001;1952-04-21;54000 [m3/s];1952
O059251001;1952-04-22;78500 [m3/s];1952
O059251001;1952-04-23;78500 [m3/s];1952
O059251001;1952-04-24;58500 [m3/s];1952
O059251001;1952-04-25;56000 [m3/s];1952
O059251001;1952-04-26;51500 [m3/s];1952
O059251001;1952-04-27;49400 [m3/s];1952
O059251001;1952-04-28;51500 [m3/s];1952
O059251001;1952-04-29;54000 [m3/s];1952
O059251001;1952-04-30;49400 [m3/s];1952
O059251001;1952-05-01;45000 [m3/s];1952
O059251001;1952-05-02;42900 [m3/s];1952
O059251001;1952-05-03;40800 [m3/s];1952
O059251001;1952-05-04;38700 [m3/s];1952
O059251001;1952-05-05;42900 [m3/s];1952
O059251001;1952-05-06;38700 [m3/s];1952
O059251001;1952-05-07;37600 [m3/s];1952
O059251001;1952-05-08;31600 [m3/s];1952
O059251001;1952-05-09;29700 [m3/s];1952
O059251001;1952-05-10;27800 [m3/s];1952
O059251001;1952-05-11;28800 [m3/s];1952
O059251001;1952-05-12;25000 [m3/s];1952
O059251001;1952-05-13;25000 [m3/s];1952
O059251001;1952-05-14;23600 [m3/s];1952
O059251001;1952-05-15;25000 [m3/s];1952
O059251001;1952-05-16;30700 [m3/s];1952
O059251001;1952-05-17;36600 [m3/s];1952
O059251001;1952-05-18;36600 [m3/s];1952
O059251001;1952-05-19;34500 [m3/s];1952
O059251001;1952-05-20;28800 [m3/s];1952
O059251001;1952-05-21;26900 [m3/s];1952
O059251001;1952-05-22;25900 [m3/s];1952
O059251001;1952-05-23;23600 [m3/s];1952
O059251001;1952-05-24;22200 [m3/s];1952
O059251001;1952-05-25;22200 [m3/s];1952
O059251001;1952-05-26;20800 [m3/s];1952
O059251001;1952-05-27;20100 [m3/s];1952
O059251001;1952-05-28;20800 [m3/s];1952
O059251001;1952-05-29;20800 [m3/s];1952
O059251001;1952-05-30;19400 [m3/s];1952
O059251001;1952-05-31;23600 [m3/s];1952
O059251001;1952-06-01;25000 [m3/s];1952
O059251001;1952-06-02;25000 [m3/s];1952
O059251001;1952-06-03;23600 [m3/s];1952
O059251001;1952-06-04;22900 [m3/s];1952
O059251001;1952-06-05;22200 [m3/s];1952
O059251001;1952-06-06;25000 [m3/s];1952
O059251001;1952-06-07;32600 [m3/s];1952
O059251001;1952-06-08;25000 [m3/s];1952
O059251001;1952-06-09;22900 [m3/s];1952
O059251001;1952-06-10;22200 [m3/s];1952
O059251001;1952-06-11;22900 [m3/s];1952
O059251001;1952-06-12;23600 [m3/s];1952
O059251001;1952-06-13;23600 [m3/s];1952
O059251001;1952-06-14;22200 [m3/s];1952
O059251001;1952-06-15;22200 [m3/s];1952
O059251001;1952-06-16;19400 [m3/s];1952
O059251001;1952-06-17;17000 [m3/s];1952
O059251001;1952-06-18;22200 [m3/s];1952
O059251001;1952-06-19;25000 [m3/s];1952
O059251001;1952-06-20;36600 [m3/s];1952
O059251001;1952-06-21;20100 [m3/s];1952
O059251001;1952-06-22;16000 [m3/s];1952
O059251001;1952-06-23;14000 [m3/s];1952
O059251001;1952-06-24;13000 [m3/s];1952
O059251001;1952-06-25;12100 [m3/s];1952
O059251001;1952-06-26;13000 [m3/s];1952
O059251001;1952-06-27;16000 [m3/s];1952
O059251001;1952-06-28;15000 [m3/s];1952
O059251001;1952-06-29;11300 [m3/s];1952
O059251001;1952-06-30;10400 [m3/s];1952
O059251001;1952-07-01;10400 [m3/s];1952
O059251001;1952-07-02;9600 [m3/s];1952
O059251001;1952-07-03;8400 [m3/s];1952
O059251001;1952-07-04;8200 [m3/s];1952
O059251001;1952-07-05;7700 [m3/s];1952
O059251001;1952-07-06;7450 [m3/s];1952
O059251001;1952-07-07;6950 [m3/s];1952
O059251001;1952-07-08;6950 [m3/s];1952
O059251001;1952-07-09;6950 [m3/s];1952
O059251001;1952-07-10;5500 [m3/s];1952
O059251001;1952-07-11;5900 [m3/s];1952
O059251001;1952-07-12;5900 [m3/s];1952
O059251001;1952-07-13;5700 [m3/s];1952
O059251001;1952-07-14;6500 [m3/s];1952
O059251001;1952-07-15;6100 [m3/s];1952
O059251001;1952-07-16;5900 [m3/s];1952
O059251001;1952-07-17;7700 [m3/s];1952
O059251001;1952-07-18;6500 [m3/s];1952
O059251001;1952-07-19;5500 [m3/s];1952
O059251001;1952-07-20;5500 [m3/s];1952
O059251001;1952-07-21;5500 [m3/s];1952
O059251001;1952-07-22;6950 [m3/s];1952
O059251001;1952-07-23;9600 [m3/s];1952
O059251001;1952-07-24;25000 [m3/s];1952
O059251001;1952-07-25;23600 [m3/s];1952
O059251001;1952-07-26;10900 [m3/s];1952
O059251001;1952-07-27;9600 [m3/s];1952
O059251001;1952-07-28;16000 [m3/s];1952
O059251001;1952-07-29;11300 [m3/s];1952
O059251001;1952-07-30;9600 [m3/s];1952
O059251001;1952-07-31;8400 [m3/s];1952
O059251001;1952-08-01;7700 [m3/s];1952
O059251001;1952-08-02;6500 [m3/s];1952
O059251001;1952-08-03;5500 [m3/s];1952
O059251001;1952-08-04;5500 [m3/s];1952
O059251001;1952-08-05;6500 [m3/s];1952
O059251001;1952-08-06;5500 [m3/s];1952
O059251001;1952-08-07;6500 [m3/s];1952
O059251001;1952-08-08;5500 [m3/s];1952
O059251001;1952-08-09;5500 [m3/s];1952
O059251001;1952-08-10;6500 [m3/s];1952
O059251001;1952-08-11;7950 [m3/s];1952
O059251001;1952-08-12;6100 [m3/s];1952
O059251001;1952-08-13;6100 [m3/s];1952
O059251001;1952-08-14;6100 [m3/s];1952
O059251001;1952-08-15;6100 [m3/s];1952
O059251001;1952-08-16;6100 [m3/s];1952
O059251001;1952-08-17;6100 [m3/s];1952
O059251001;1952-08-18;5700 [m3/s];1952
O059251001;1952-08-19;5700 [m3/s];1952
O059251001;1952-08-20;7950 [m3/s];1952
O059251001;1952-08-21;17000 [m3/s];1952
O059251001;1952-08-22;11300 [m3/s];1952
O059251001;1952-08-23;10400 [m3/s];1952
O059251001;1952-08-24;10400 [m3/s];1952
O059251001;1952-08-25;7950 [m3/s];1952
O059251001;1952-08-26;6950 [m3/s];1952
O059251001;1952-08-27;6950 [m3/s];1952
O059251001;1952-08-28;6100 [m3/s];1952
O059251001;1952-08-29;6100 [m3/s];1952
O059251001;1952-08-30;6950 [m3/s];1952
O059251001;1952-08-31;6100 [m3/s];1952
O059251001;1952-09-01;6500 [m3/s];1952
O059251001;1952-09-02;6100 [m3/s];1952
O059251001;1952-09-03;6100 [m3/s];1952
O059251001;1952-09-04;6100 [m3/s];1952
O059251001;1952-09-05;6100 [m3/s];1952
O059251001;1952-09-06;7450 [m3/s];1952
O059251001;1952-09-07;7450 [m3/s];1952
O059251001;1952-09-08;6950 [m3/s];1952
O059251001;1952-09-09;6950 [m3/s];1952
O059251001;1952-09-10;6100 [m3/s];1952
O059251001;1952-09-11;5300 [m3/s];1952
O059251001;1952-09-12;5700 [m3/s];1952
O059251001;1952-09-13;6100 [m3/s];1952
O059251001;1952-09-14;7950 [m3/s];1952
O059251001;1952-09-15;6950 [m3/s];1952
O059251001;1952-09-16;6100 [m3/s];1952
O059251001;1952-09-17;5700 [m3/s];1952
O059251001;1952-09-18;5500 [m3/s];1952
O059251001;1952-09-19;5500 [m3/s];1952
O059251001;1952-09-20;6500 [m3/s];1952
O059251001;1952-09-21;6950 [m3/s];1952
O059251001;1952-09-22;6500 [m3/s];1952
O059251001;1952-09-23;6500 [m3/s];1952
O059251001;1952-09-24;5900 [m3/s];1952
O059251001;1952-09-25;5500 [m3/s];1952
O059251001;1952-09-26;6500 [m3/s];1952
O059251001;1952-09-27;7450 [m3/s];1952
O059251001;1952-09-28;7200 [m3/s];1952
O059251001;1952-09-29;6100 [m3/s];1952
O059251001;1952-09-30;5700 [m3/s];1952
O059251001;1952-10-01;6500 [m3/s];1952
O059251001;1952-10-02;7700 [m3/s];1952
O059251001;1952-10-03;6500 [m3/s];1952
O059251001;1952-10-04;6100 [m3/s];1952
O059251001;1952-10-05;6500 [m3/s];1952
O059251001;1952-10-06;6500 [m3/s];1952
O059251001;1952-10-07;6100 [m3/s];1952
O059251001;1952-10-08;5700 [m3/s];1952
O059251001;1952-10-09;5500 [m3/s];1952
O059251001;1952-10-10;5500 [m3/s];1952
O059251001;1952-10-11;10400 [m3/s];1952
O059251001;1952-10-12;87000 [m3/s];1952
O059251001;1952-10-13;38700 [m3/s];1952
O059251001;1952-10-14;25800 [m3/s];1952
O059251001;1952-10-15;19400 [m3/s];1952
O059251001;1952-10-16;14000 [m3/s];1952
O059251001;1952-10-17;10400 [m3/s];1952
O059251001;1952-10-18;8400 [m3/s];1952
O059251001;1952-10-19;7450 [m3/s];1952
O059251001;1952-10-20;15000 [m3/s];1952
O059251001;1952-10-21;56000 [m3/s];1952
O059251001;1952-10-22;25000 [m3/s];1952
O059251001;1952-10-23;38700 [m3/s];1952
O059251001;1952-10-24;45000 [m3/s];1952
O059251001;1952-10-25;28800 [m3/s];1952
O059251001;1952-10-26;70500 [m3/s];1952
O059251001;1952-10-27;42900 [m3/s];1952
O059251001;1952-10-28;28800 [m3/s];1952
O059251001;1952-10-29;20800 [m3/s];1952
O059251001;1952-10-30;19400 [m3/s];1952
O059251001;1952-10-31;51500 [m3/s];1952
O059251001;1952-11-01;394000 [m3/s];1952
O059251001;1952-11-02;222000 [m3/s];1952
O059251001;1952-11-03;90000 [m3/s];1952
O059251001;1952-11-04;68000 [m3/s];1952
O059251001;1952-11-05;49400 [m3/s];1952
O059251001;1952-11-06;40800 [m3/s];1952
O059251001;1952-11-07;34500 [m3/s];1952
O059251001;1952-11-08;90000 [m3/s];1952
O059251001;1952-11-09;68000 [m3/s];1952
O059251001;1952-11-10;54000 [m3/s];1952
O059251001;1952-11-11;58500 [m3/s];1952
O059251001;1952-11-12;51500 [m3/s];1952
O059251001;1952-11-13;51500 [m3/s];1952
O059251001;1952-11-14;40800 [m3/s];1952
O059251001;1952-11-15;33500 [m3/s];1952
O059251001;1952-11-16;28800 [m3/s];1952
O059251001;1952-11-17;25000 [m3/s];1952
O059251001;1952-11-18;25000 [m3/s];1952
O059251001;1952-11-19;23600 [m3/s];1952
O059251001;1952-11-20;22200 [m3/s];1952
O059251001;1952-11-21;23600 [m3/s];1952
O059251001;1952-11-22;38700 [m3/s];1952
O059251001;1952-11-23;45000 [m3/s];1952
O059251001;1952-11-24;42900 [m3/s];1952
O059251001;1952-11-25;56000 [m3/s];1952
O059251001;1952-11-26;61000 [m3/s];1952
O059251001;1952-11-27;58500 [m3/s];1952
O059251001;1952-11-28;36600 [m3/s];1952
O059251001;1952-11-29;28800 [m3/s];1952
O059251001;1952-11-30;28800 [m3/s];1952
O059251001;1952-12-01;47200 [m3/s];1952
O059251001;1952-12-02;30700 [m3/s];1952
O059251001;1952-12-03;26900 [m3/s];1952
O059251001;1952-12-04;31600 [m3/s];1952
O059251001;1952-12-05;22200 [m3/s];1952
O059251001;1952-12-06;18700 [m3/s];1952
O059251001;1952-12-07;15000 [m3/s];1952
O059251001;1952-12-08;13000 [m3/s];1952
O059251001;1952-12-09;13000 [m3/s];1952
O059251001;1952-12-10;11300 [m3/s];1952
O059251001;1952-12-11;11300 [m3/s];1952
O059251001;1952-12-12;12100 [m3/s];1952
O059251001;1952-12-13;18000 [m3/s];1952
O059251001;1952-12-14;20800 [m3/s];1952
O059251001;1952-12-15;28800 [m3/s];1952
O059251001;1952-12-16;56000 [m3/s];1952
O059251001;1952-12-17;76000 [m3/s];1952
O059251001;1952-12-18;97000 [m3/s];1952
O059251001;1952-12-19;73000 [m3/s];1952
O059251001;1952-12-20;123000 [m3/s];1952
O059251001;1952-12-21;84000 [m3/s];1952
O059251001;1952-12-22;195000 [m3/s];1952
O059251001;1952-12-23;231000 [m3/s];1952
O059251001;1952-12-24;121000 [m3/s];1952
O059251001;1952-12-25;81000 [m3/s];1952
O059251001;1952-12-26;63000 [m3/s];1952
O059251001;1952-12-27;51500 [m3/s];1952
O059251001;1952-12-28;42900 [m3/s];1952
O059251001;1952-12-29;42900 [m3/s];1952
O059251001;1952-12-30;36600 [m3/s];1952
O059251001;1952-12-31;30700 [m3/s];1952
O125251001;1952-01-01;35488 [m3/s];1952
O125251001;1952-01-02;34010 [m3/s];1952
O125251001;1952-01-03;32385 [m3/s];1952
O125251001;1952-01-04;34369 [m3/s];1952
O125251001;1952-01-05;31946 [m3/s];1952
O125251001;1952-01-06;29930 [m3/s];1952
O125251001;1952-01-07;30353 [m3/s];1952
O125251001;1952-01-08;29675 [m3/s];1952
O125251001;1952-01-09;29646 [m3/s];1952
O125251001;1952-01-10;33700 [m3/s];1952
O125251001;1952-01-11;78328 [m3/s];1952
O125251001;1952-01-12;68686 [m3/s];1952
O125251001;1952-01-13;49800 [m3/s];1952
O125251001;1952-01-14;48197 [m3/s];1952
O125251001;1952-01-15;42658 [m3/s];1952
O125251001;1952-01-16;40766 [m3/s];1952
O125251001;1952-01-17;39420 [m3/s];1952
O125251001;1952-01-18;39937 [m3/s];1952
O125251001;1952-01-19;37240 [m3/s];1952
O125251001;1952-01-20;34804 [m3/s];1952
O125251001;1952-01-21;33550 [m3/s];1952
O125251001;1952-01-22;33632 [m3/s];1952
O125251001;1952-01-23;32883 [m3/s];1952
O125251001;1952-01-24;32072 [m3/s];1952
O125251001;1952-01-25;31844 [m3/s];1952
O125251001;1952-01-26;30417 [m3/s];1952
O125251001;1952-01-27;30256 [m3/s];1952
O125251001;1952-01-28;25990 [m3/s];1952
O125251001;1952-01-29;26802 [m3/s];1952
O125251001;1952-01-30;26903 [m3/s];1952
O125251001;1952-01-31;26498 [m3/s];1952
O125251001;1952-02-01;71777 [m3/s];1952
O125251001;1952-02-02;122565 [m3/s];1952
